"","zip","name","addr","lat","lng","city"
"7684",20635,"MALIK PHARMACY","2981 FULTON ST",40.680072,-73.884846,"BROOKLYN"
"7686",10764,"BRIDGE PHARMACY","8912 3RD AVE",40.6210949,-74.032329,"BROOKLYN"
"7687",72399,"Ez Rx Pharmacy  Inc","8802 4th Ave",40.621306,-74.029291,"Brooklyn"
"7688",10361,"BEST CARE PHARMACY","8510 3RD AVE",40.624102,-74.031107,"BROOKLYN"
"7689",10083,"NEW VICTORY PHARMACY","9202 4TH AVE",40.6182934,-74.0302144,"BROOKLYN"
"7690",20758,"GLOBE DRUG STORE","405 86TH ST",40.622794,-74.027966,"BROOKLYN"
"7691",11162,"A AND V PHARMACY INC.","8501 4TH AVE",40.6235591,-74.0280167,"BROOKLYN"
"7692",10883,"QUALICARE PHARMACY INC","8312 3RD AVE",40.625368,-74.030576,"BROOKLYN"
"7694",10511,"NEIGHBORHOOD DRUGSTORE","8410 FIFTH AVE",40.622721,-74.025733,"BROOKLYN"
"7695",11218,"WALDINGERS PHARMACY","8318 5TH AVE",40.623261,-74.025479,"BROOKLYN"
"7696",69404,"Smarthealth Pharmacy Llc","547 86th St",40.620949,-74.024772,"Brooklyn"
"7698",11129,"FARMACON ENT LTD","8007 5TH AVE",40.625381,-74.023972,"BROOKLYN"
"7700",20611,"MEMORIAL PHARMACY","699 92ND ST",40.6148935,-74.0233619,"BROOKLYN"
"7701",10491,"NU-EDGE PHARMACY INC","7707 5TH AVE",40.627576,-74.023094,"BROOKLYN"
"7702",11052,"BAYRIDGE SPECIALTY PHARMACY LLC","7618 5TH AVE",40.628391,-74.023401,"BROOKLYN"
"7703",10825,"POWELLS PHARMACY","7517 3RD AVE",40.630923,-74.027686,"BROOKLYN"
"7704",11385,"NEUGARD PHARMACY","7323 3RD AVE",40.632178,-74.027181,"BROOKLYN"
"7705",69436,"Horizon Health & Surgical Llc","7406 5th Ave",40.6301799,-74.0225208,"Brooklyn"
"7706",11102,"BROOKLYN PHARMACY INC","1675 FLATBUSH AVE",40.629398,-73.943685,"BROOKLYN"
"7707",11249,"KARSON PHARMACY","2304 NOSTRAND AVE",40.628348,-73.9471961,"BROOKLYN"
"7708",69468,"Expedite Care Pharmacy Inc","2283 Nostrand Ave",40.6290162,-73.9472989,"Brooklyn"
"7709",10718,"NEW AGE PHARMACY","2918 AVE J",40.6265069,-73.947249,"BROOKLYN"
"7710",10123,"D AND V PHARMACY","3401 AVE H",40.63216,-73.9433899,"BROOKLYN"
"7711",10758,"JUNCTION PHARMACY","2109 NOSTRAND AVE",40.6338859,-73.947451,"BROOKLYN"
"7712",10692,"FINE CARE PHARMACY","1490 FLATBUSH AVE",40.634267,-73.949573,"BROOKLYN"
"7713",72585,"Health Care Pharmacy Llc","1437 Flatbush Ave",40.6356246,-73.9504513,"Brooklyn"
"7714",11040,"BERKELEY DRUGS","1951 FLATBUSH AVE",40.622363,-73.93615,"BROOKLYN"
"7715",20607,"NAVAR PHARMACY","3002 AVENUE M",40.619365,-73.945292,"BROOKLYN"
"7716",10829,"GS PHARMACY LLC","1932 NORSTRAND AVE",40.6382837,-73.9482632,"BROOKLYN"
"7717",72446,"Supreme Rx Pharmacy Corp","3011 Avenue N",40.6173759,-73.9446408,"Brooklyn"
"7718",72485,"Nostrand Pharmacy Llc","1887 Nostrand Ave",40.6396023,-73.9481886,"Brooklyn"
"7719",11320,"J DRUGS II","3402 AVENUE N",40.617329,-73.9420109,"BROOKLYN"
"7720",72567,"Island Express Pharmacy Inc","1347 Flatbush Ave",40.638131,-73.9529699,"Brooklyn"
"7721",11410,"DERMER PHARMACY AND SURGICAL","2064 FLATBUSH AVE",40.61928,-73.933688,"BROOKLYN"
"7722",10141,"NOTTINGHAM PHARMACY","1930 AVE M",40.618277,-73.955276,"BROOKLYN"
"7723",11459,"FAMILY PHARMACY","2823 NOSTRAND AVE",40.6155048,-73.9446603,"BROOKLYN"
"7724",10226,"M AND M PHARMACY","1901 AVE M",40.618668,-73.956102,"BROOKLYN"
"7725",10449,"EXPRESS DRUG STORE INC","1420 AVENUE J",40.6251367,-73.9616182,"BROOKLYN"
"7726",11372,"NAPOLITANO PHARMACY","335 GRAHAM AVE",40.714342,-73.944663,"BROOKLYN"
"7727",11302,"SALDO PHARMACY","384 GRAHAM AVE",40.716074,-73.944378,"BROOKLYN"
"7728",21219,"FARMACIA MEJOR INC","90 BUSHWICK AVE",40.7121544,-73.9408136,"BROOKLYN"
"7730",10174,"SISTO PHARMACY","675 GRAND ST",40.7117239,-73.945399,"BROOKLYN"
"7732",10772,"GST PHARMACY","669 GRAND ST",40.7116619,-73.94578,"BROOKLYN"
"7733",21203,"UNITED PHARMACY","527 GRAND ST",40.711261,-73.950234,"BROOKLYN"
"7746",10395,"BROWNSVILLE COMMUNITY PHARMACY INC","592 ROCKAWAY AVE",40.665328,-73.9099559,"BROOKLYN"
"7747",72561,"Teresa Pharmacy Inc","582 Rockaway Ave",40.6658063,-73.9098714,"Brooklyn"
"7748",20603,"SAM KORF PHARMACY","710 ROCKAWAY AVE",40.662385,-73.909125,"BROOKLYN"
"7749",10992,"ZOYA PHARMACY INC","1527PITKIN AVE",40.668973,-73.917108,"BROOKLYN"
"7750",21234,"BINA DRUGS","1630 PITKIN AVE",40.669096,-73.91303,"BROOKLYN"
"7751",10746,"PITKIN CARE PHARMACY","1621 PITKIN AVE",40.669499,-73.91342,"BROOKLYN"
"7752",20643,"HINA DRUGS","4 SUTTER AVE",40.6652234,-73.9230159,"BROOKLYN"
"7753",21299,"FAMILY PHARMACY","436 ROCKAWAY AVE",40.66919,-73.910916,"BROOKLYN"
"7754",10601,"PHARMACY EXPRESS","1081 RUTLAND RD",40.6641901,-73.9240658,"BROOKLYN"
"7755",11304,"SIMS PHARMACY INC","1711 PITKIN AVE",40.670035,-73.910068,"BROOKLYN"
"7756",21280,"LA RUCHE PHARMACY INC","494 ROCKAWAY PKY",40.6564116,-73.9149003,"BROOKLYN"
"7762",20987,"BROOKDALE RX INC","1275 LINDEN BLVD",40.654801,-73.912302,"BROOKLYN"
"7763",21250,"GULSHAN PHARMACY INC","509 RALPH AVE",40.671999,-73.922001,"BROOKLYN"
"7766",21221,"ALBANY PHARMACY INC","178 ALBANY AVE",40.674385,-73.939121,"BROOKLYN"
"7767",72397,"Kingston Pharmacy Inc","1106 Saint Johns Pl",40.670899,-73.941592,"Brooklyn"
"7768",10993,"ESTIS PHARMACY AND SURGICALS","300 TROY AVE",40.6690516,-73.9366842,"BROOKLYN"
"7769",10212,"ATLANTIC PHARMACY","1706 B ATLANTIC AVE",40.67721,-73.934071,"BROOKLYN"
"7770",20580,"NEW RONSON DRUG INC","237 UTICA AVE",40.670417,-73.930672,"BROOKLYN"
"7771",11448,"CROWN HEIGHTS PHARMACY","376 KINGSTON AVE",40.665988,-73.942731,"BROOKLYN"
"7772",10161,"LINCOLN PLACE PHARMACY INC","1135 EASTERN PKWY",40.669223,-73.930586,"BROOKLYN"
"7773",10462,"UTICA PHARMACY INC","285 287 UTICA AVE",40.6681444,-73.9311673,"BROOKLYN"
"7774",21060,"FULTON DRUGS INC","1548 FULTON ST",40.6795479,-73.938978,"BROOKLYN"
"7775",10119,"RITE CHOICE PHARMACY","1484 FULTON ST",40.679693,-73.941605,"BROOKLYN"
"7776",10238,"SUNSHINE PHARMACY INC","411 KINGSTON AVE",40.6647889,-73.9426096,"BROOKLYN"
"7777",10827,"BED STUY PHARMACY INC","1458 FULTON STREET",40.679743,-73.942541,"BROOKLYN"
"7778",20696,"COMPASHIONE PHARMACY","621 NOSTRAND AVE",40.675739,-73.949671,"BROOKLYN"
"7779",72527,"Phamco Drugs Inc","802 Nostrand Ave",40.671264,-73.950581,"Brooklyn"
"7780",21242,"M AND F PHARMACY","712 NOSTRAND AVE",40.674199,-73.950354,"BROOKLYN"
"7781",21074,"DM PHARMACY INC","525 EMPIRE BLVD",40.664437,-73.944697,"BROOKLYN"
"7782",10391,"RUBIN CHEMISTS","828 NOSTRAND AVE",40.6700881,-73.9505017,"BROOKLYN"
"7783",11078,"QUICK RX","1413 FULTON STREET",40.680299,-73.944514,"BROOKLYN"
"7785",10297,"PARK DRUGS","801 NOSTRAND AVE",40.6692429,-73.9505399,"BROOKLYN"
"7786",72372,"Medway Pharmacy Incorporated","1914 86th St",40.60542,-74.0002219,"Brooklyn"
"7787",20926,"LADA PHARMACY INC","1864 86TH ST",40.606122,-74.001215,"BROOKLYN"
"7788",10240,"ABC DRUGS","1946 86TH ST",40.604979,-73.999516,"BROOKLYN"
"7789",10509,"FAMILY PHARMACY AND SURGICAL SUPPLIES INC","1757 BATH AVE",40.604334,-74.00646,"BROOKLYN"
"7790",21093,"SHIFA PHARMACY INC","2001 BATH AVE",40.60147,-74.001099,"BROOKLYN"
"7791",10525,"OUR REMEDIES PHARMACY INC","1853 CROPSEY AVE",40.601942,-74.005568,"BROOKLYN"
"7792",10321,"HEALTH TREASURES PHARMACY INC","8512 20TH AVE",40.6050899,-73.998139,"BROOKLYN"
"7793",21149,"FAMILY HEALTH PHARMACY","8510 18TH AVE",40.607755,-74.002428,"BROOKLYN"
"7794",72438,"86 Pharmacy Inc","2042 86th St",40.6038975,-73.9973469,"Brooklyn"
"7795",10763,"BORBAS PHARMACY","2046 BATH AVENUE",40.600446,-74.000415,"BROOKLYN"
"7796",20970,"J AND L PHARMACY CORP","8513 BAY 16TH ST",40.6084857,-74.0037346,"BROOKLYN"
"7797",11310,"PARAS DRUGS","2070 BATH AVE",40.6001019,-73.9995816,"BROOKLYN"
"7798",10114,"DOLINSKY PHARMACY","1678 BATH AVE",40.605123,-74.008728,"BROOKLYN"
"7799",10942,"21 AVE PHARMACY AND MEDICAL SUPPLY INC","8511 21ST AVE",40.60349,-73.9954489,"BROOKLYN"
"7800",10847,"RX WORLD PHARMACY","8110 18TH AVE",40.6096888,-73.9997461,"BROOKLYN"
"7801",10932,"AJ CARE PHARMACY CORP","8011 18TH AVE",40.610098,-73.998938,"BROOKLYN"
"7802",20950,"BE WELL PHARMACY CORP","8012 20TH AVE",40.6078145,-73.9949476,"BROOKLYN"
"7803",21163,"RX STOP PHARMACY","8610 BAY PARKWAY",40.6016892,-73.9941117,"BROOKLYN"
"7804",10252,"KAYS PHARMACY","2201 BATH AVE",40.5985441,-73.9972937,"BROOKLYN"
"7805",10850,"BAY-CARE PHARMACY LLC","8506A BAY PKWY",40.6024078,-73.9933628,"BROOKLYN"
"7806",10535,"HEALTH AID PHARMACY INC","291 7TH AVE",40.667836,-73.98044,"BROOKLYN"
"7807",20793,"PARK SLOPE PHARMACY","803 8TH AVE",40.6662642,-73.9787677,"BROOKLYN"
"7808",21210,"ANSONIA PHARMACY","358 7TH AVE",40.66614,-73.982586,"BROOKLYN"
"7809",21109,"KIDS RX","189 7TH AVE",40.67093,-73.977895,"BROOKLYN"
"7810",69242,"3921 9th Ave Pharmacy Inc","3921 9th Ave Pharmacy",40.668653,-73.9849829,"Brooklyn"
"7811",11394,"SLOPE DRUGS AND SURGICAL SUPPLY INC","406 FIFTH AVE",40.6703644,-73.9853389,"BROOKLYN"
"7812",10383,"PALMA CHEMIST","159 7TH AVE",40.672299,-73.976735,"BROOKLYN"
"7813",11416,"NEERGAARD PHARMACY","454 5TH AVE",40.668982,-73.986821,"BROOKLYN"
"7814",11417,"NEERGAARD PHARMACY","120 7TH AVE",40.673687,-73.976317,"BROOKLYN"
"7815",21220,"M B DRUGS","222 15TH ST",40.6653688,-73.9889316,"BROOKLYN"
"7816",11247,"PROSPECT GARDENS PHARMACY INC","89 7TH AVE",40.674486,-73.975085,"BROOKLYN"
"7817",11313,"OAK PARK PHARMACY","205 PROSPECT PARK W",40.6606405,-73.9801467,"BROOKLYN"
"7818",10082,"BALLARD PHARMACY","226 PROSPECT PARK WEST",40.659997,-73.981032,"BROOKLYN"
"7819",20784,"BROOK MEDICAL PHARMACY","582 5TH AVE",40.6645834,-73.9901707,"BROOKLYN"
"7820",11363,"KINGS PHARMACY","357 FLATBUSH AVE",40.676898,-73.97187,"BROOKLYN"
"7821",20645,"RITE CARE PHARMACY","677 4TH AVE",40.662448,-73.995476,"BROOKLYN"
"7822",11213,"EMCON PHARMACY INC","49 5TH AVE",40.681191,-73.976877,"BROOKLYN"
"7823",10153,"CREST PHARMACY LTD","196 FLATBUSH AVE",40.681538,-73.976027,"BROOKLYN"
"7824",20782,"LUDWIGS DRUG STORE INC","805 WASHINGTON AVE",40.672318,-73.96236,"BROOKLYN"
"7825",11242,"THRIFTWAY PHARMACY","759 WASHINGTON AVE",40.674097,-73.962763,"BROOKLYN"
"7826",21306,"COUNTY PHARMACY INC","580 NOSTRAND AVENUE",40.6789226,-73.9496732,"BROOKLYN"
"7827",21170,"MAGNAM PHARMACY INC","1236 FULTON ST",40.680209,-73.951065,"BROOKLYN"
"7828",21342,"FIVE STAR PHARMACY","1200 FULTON ST",40.680293,-73.952569,"BROOKLYN"
"7829",11245,"THRIFTWAY PHARMACY","524 NOSTRAND AVE",40.6808544,-73.9496887,"BROOKLYN"
"7832",20626,"BETTER HEALTH PHARMACY","1147 FULTON ST",40.681337,-73.955877,"BROOKLYN"
"7834",20893,"SWAN PHARMACY INC","650 FRANKLIN AVE",40.676175,-73.956249,"BROOKLYN"
"7836",21053,"HELFMAN PHARMACY","410 TOMPKINS AVE",40.683055,-73.94419,"BROOKLYN"
"7839",69484,"Thriftway Pharmacy","720 Classon Ave",40.6754346,-73.959975,"Brooklyn"
"7842",20708,"S AND T PHARMACIE","391 EASTERN PKY",40.670605,-73.955367,"BROOKLYN"
"7845",20628,"MAIMANS PHARMACY","821 FRANKLIN AVE",40.6704451,-73.9580305,"BROOKLYN"
"7866",10503,"ABC PHARMACY","371 MCDONALD AVE",40.6450154,-73.9798386,"BROOKLYN"
"7867",21340,"CATON CHEMISTS","622 CATON AVE",40.6476272,-73.9737358,"BROOKLYN"
"7868",72520,"Maz Health Concepts Inc","309 Church Ave",40.6438981,-73.9771277,"Brooklyn"
"7869",20829,"IMAGE PRESCIRPTION CENTER","119 CHURCH AVE",40.643317,-73.978858,"BROOKLYN"
"7870",10328,"CITY DRUGS INC","422 CHURCH AVE",40.6442222,-73.9760053,"BROOKLYN"
"7871",10599,"NEW EXPRESS PHARMACY","99 CHURCH AVE",40.6429479,-73.979713,"BROOKLYN"
"7872",11251,"PARKWAY PHARMACY","531 CHURCH AVE",40.6449125,-73.9744615,"BROOKLYN"
"7873",11065,"MCDONALD PHARMACY INC","487 MCDONALD AVE",40.642293,-73.978999,"BROOKLYN"
"7874",20843,"J KONWALER DRUGS","801 CHURCH AVE",40.6460204,-73.9717463,"BROOKLYN"
"7875",11057,"DRUGS CARE CORP","1001 CHURCH AVE",40.6466278,-73.9703239,"BROOKLYN"
"7876",20932,"QUICK AID PHARMACY INC","3814 TO 3816 13TH AVE",40.6408625,-73.9860761,"BROOKLYN"
"7877",10988,"LEVYS PHARMACY INC","4021 13TH AVE",40.639487,-73.98708,"BROOKLYN"
"7878",20842,"CITYLINE PHARMACY CORP","511 CORTELYOU RD",40.638621,-73.974164,"BROOKLYN"
"7879",21064,"GEO PHARMACY INC","685 CONEY ISLAND AVE",40.640777,-73.968824,"BROOKLYN"
"7880",10860,"SUNCARE PHARMACY","533 E 7TH ST",40.6387045,-73.971799,"BROOKLYN"
"7882",10626,"THRIFTWAY CHURCH AVE DRUG CORP","1621 CHURCH AVE",40.6490383,-73.9641688,"BROOKLYN"
"7883",72539,"Naz Pharmacy Inc","731 Coney Island Ave",40.6397376,-73.9687632,"Brooklyn"
"7885",10118,"LIFE PHARMACY INC","4301 14TH AVE",40.636818,-73.9862629,"BROOKLYN"
"7886",20615,"MEDICAL ARTS CHEMISTS AND SURGICALS","5504 13TH AVE",40.6315955,-73.9957046,"BROOKLYN"
"7887",69257,"Infusion Options Inc","5924 13 Avenue",40.6290304,-73.9983525,"Brooklyn"
"7888",72513,"13th Ave Pharmacy Inc.","5211 13th Ave",40.6329798,-73.9939998,"Brooklyn"
"7889",10794,"METRO DRUGS","5027 UTRECHT AVE",40.634897,-73.99466,"BROOKLYN"
"7890",11437,"SCARPA PHARMACY","6216 11TH AVE",40.6299503,-74.0045909,"BROOKLYN"
"7891",11405,"DRUG MART PHARMACY CORP","4914 NEW UTRECHT AVE",40.636282,-73.995053,"BROOKLYN"
"7892",21202,"KLEINS PHARMACY","4818 13TH AVE",40.635346,-73.992186,"BROOKLYN"
"7893",20634,"AFFORDABLE DRUGS INC","1310 48 ST",40.6353875,-73.9912448,"BROOKLYN"
"7894",10329,"FINE CARE","4721 13TH AVE",40.635517,-73.991161,"BROOKLYN"
"7895",20776,"ADVANTAGE PHARMACY","4910 FORT HAMILTON PARKWAY",40.638318,-73.998147,"BROOKLYN"
"7896",10152,"LANE DRUGS","4623 13TH AVE",40.636081,-73.990579,"BROOKLYN"
"7897",69329,"Mjg Nursing Home Company Inc","4915 10th Ave",40.638486,-73.998591,"Brooklyn"
"7899",11205,"NEW UTRECHT PHARMACY","4624 NEW UTRECHT AVE",40.6386619,-73.994773,"BROOKLYN"
"7900",69493,"Lieb Pharmacy","5006 16th Ave",40.630409,-73.986469,"Brooklyn"
"7901",10521,"JANUS PHARMACY INC","833 58TH ST",40.636262,-74.007289,"BROOKLYN"
"7902",11016,"PREMIUM PHARMACY","829 57TH ST",40.636869,-74.006787,"BROOKLYN"
"7903",72543,"Prem Pharmacy Corp","829 57th Street",40.636869,-74.006787,"Brooklyn"
"7904",21223,"MMC PHARMACY","948 48TH ST",40.6401316,-73.9990909,"BROOKLYN"
"7905",20775,"HAMILTON DRUGS CORP","4514 FORT HAMILTON PKWY",40.640209,-73.995459,"BROOKLYN"
"7906",20777,"KENBY DRUGS","6024 5TH AVE",40.6391459,-74.01693,"BROOKLYN"
"7907",11284,"KELLYS PHARMACY","5825 5TH AVE",40.639995,-74.015218,"BROOKLYN"
"7908",10559,"NEW YORK DRUGS AND SURGICALS INC","6112 FIFTH AVE",40.638793,-74.0173,"BROOKLYN"
"7909",21229,"MEDINA PHARMACY INC","5721 5TH AVE",40.640623,-74.01458,"BROOKLYN"
"7910",72359,"Sunset Rx Pharmacy Inc","5805 4th Ave",40.641684,-74.017141,"Brooklyn"
"7911",72381,"Tgis Pharmacy Inc","6324 4th Ave",40.6388503,-74.0207999,"Brooklyn"
"7912",11291,"IDEAL PHARMACY","5409 5TH AVE",40.642486,-74.012661,"BROOKLYN"
"7913",72531,"A Plus Pharmacy Corporation","5605 7th Ave",40.63877,-74.009359,"Brooklyn"
"7914",20794,"SPENCER DRUGS LTD","5702 7TH AVE",40.6338107,-74.0149437,"BROOKLYN"
"7915",20703,"GOOD HEALTH PHARMACY INC","5820 7TH AVE",40.6338069,-74.0149477,"BROOKLYN"
"7916",10890,"7TH AVENUE CHEMIST INC","5912 7TH AVE",40.6338039,-74.0149508,"BROOKLYN"
"7917",72364,"Infusion Options Inc","745 64th St",40.6340534,-74.0129479,"Brooklyn"
"7918",20765,"J N J PHARMACY CORP","761 61ST",40.6352416,-74.0106688,"BROOKLYN"
"7919",11013,"AC PHARMACY CORP","762 59TH ST",40.636232,-74.009687,"BROOKLYN"
"7920",10409,"HEALTHMAX PHARMACY","5313 5TH AVE",40.6431367,-74.012359,"BROOKLYN"
"7921",20858,"FIRST CHOICE PHARMACY CORP","5912 8TH AVE",40.635936,-74.009429,"BROOKLYN"
"7922",11070,"HEALTHLINK PHARMACY INC","5423 7TH AVE",40.6400652,-74.0083577,"BROOKLYN"
"7923",10618,"KINETIC PHARMACY INC","6009 8TH AVE",40.635077,-74.009626,"BROOKLYN"
"7924",10898,"GLOBAL CARE PHARMACY INC.","5905 8TH AVE",40.635763,-74.008904,"BROOKLYN"
"7925",69326,"Am Pharmayc Inc","5702 8th Ave",40.6372135,-74.0079981,"Brooklyn"
"7926",10256,"BROADWAY PHARMACY INC","1236 BROADWAY",40.6919267,-73.926352,"BROOKLYN"
"7927",10343,"MISHKIN PHARMACY","1153 BROADWAY",40.693293,-73.928254,"BROOKLYN"
"7928",11179,"SAMS DRUGS","1367 BROADWAY",40.689777,-73.922005,"BROOKLYN"
"7929",20790,"MED PHARMACY","264 MALCOLM X BLVD",40.683918,-73.9295379,"BROOKLYN"
"7930",11100,"MEGA AID PHARMACY INC","1013 BROADWAY",40.695873,-73.93274,"BROOKLYN"
"7931",72471,"Db Medical Supplies Inc","1215 Myrtle Ave",40.697583,-73.931539,"Brooklyn"
"7932",10488,"GATES AND GARVEY PHARMACY AND SURGICAL","276 280 MARCUS GARVEY BLVD",40.6878486,-73.9390314,"BROOKLYN"
"7933",10858,"DEKALB DRUGS INC","886 DEKALB AVE",40.6923869,-73.940382,"BROOKLYN"
"7934",10156,"KRAUPNER PHARMACY","457 KNICKERBOCKER AVE",40.698476,-73.918291,"BROOKLYN"
"7935",11085,"FINE CARE PHARMACY","1611 BROADWAY",40.685437,-73.914509,"BROOKLYN"
"7937",10935,"QUICK RX PHARMACY","360 KNICKERBOCKER AVE",40.700512,-73.921958,"BROOKLYN"
"7938",69733,"Harrico Knickerbocker Drug Corp","214 Stanhope St",40.7004613,-73.9206681,"Brooklyn"
"7939",21326,"SUMNER AVE PHARMACY","103 SUMNER AVE",40.6953889,-73.9404868,"BROOKLYN"
"7940",11192,"EXCEL DRUGS","42 THOMAS S BOYLAND ST",40.6837809,-73.9146652,"BROOKLYN"
"7941",10124,"FENIX PHARMACEUTICAL SVCS INC","341 KNICKERBOCKER AVE",40.701148,-73.9219789,"BROOKLYN"
"7942",20792,"GATES PALMETTO","583 KNICKERBOCKER AVE",40.696538,-73.9143206,"BROOKLYN"
"7943",21230,"DEKALB PHARMACY","1472 DEKALB AVE",40.7012645,-73.922195,"BROOKLYN"
"7944",11295,"MYRTLE AVE PHARMACY","1454 MYRTLE AVE",40.698785,-73.91663,"BROOKLYN"
"7945",21246,"RIO DRUGS","15 MCDOUGAL ST",40.679227,-73.921814,"BROOKLYN"
"7954",21292,"NORTHSIDE PHARMACY","182 BEDFORD AVE",40.717857,-73.958008,"BROOKLYN"
"7956",20797,"KINGS PHARMACY","241 BEDFORD AVE",40.715826,-73.9598498,"BROOKLYN"
"7959",20880,"CHOPIN CHEMISTS","189 GRAND ST",40.714408,-73.96053,"BROOKLYN"
"7963",11033,"ROSEBLUM PHARMACY","255 SOUTH 2ND ST",40.711777,-73.957561,"BROOKLYN"
"7966",72502,"Friends Pharmacy Inc","342 Kings Hwy",40.604643,-73.977589,"Brooklyn"
"7967",69752,"V & D Pharmacy & Medical Equipment Inc","397 Kings Hwy",40.6048199,-73.975426,"Brooklyn"
"7968",20814,"KINGS CARE PHARMACY","433 KINGS HWY",40.604646,-73.973964,"BROOKLYN"
"7969",21085,"WESTSIDE PHARMACY","210 AVE U",40.596392,-73.976183,"BROOKLYN"
"7970",10816,"EVE AND R PHARMACY","170 AVENUE U",40.596227,-73.977972,"BROOKLYN"
"7971",20779,"HAROLDS PHARMACY","2272 MCDONALD AVE",40.597086,-73.973451,"BROOKLYN"
"7972",10163,"WELLENS PHARMACY","295 KINGS HWY",40.605376,-73.979604,"BROOKLYN"
"7973",20588,"ASZ DRUG CORP","121 AVENUE U",40.596475,-73.979913,"BROOKLYN"
"7974",20655,"CENTURY PHARMACY INC","483 KINGS HIGHWAY",40.6042605,-73.9717351,"BROOKLYN"
"7975",20748,"KINGSWAY PHARMACY","250 KINGS HWY",40.605063,-73.981452,"BROOKLYN"
"7976",20922,"WELLNESS PHARMACY INC","217 KINGS HWY",40.6055075,-73.9835276,"BROOKLYN"
"7977",10342,"YAFIT PHARMACY","418 AVE U",40.597284,-73.9685159,"BROOKLYN"
"7978",21274,"DOCS PHARMACY","559 KINGS HWY",40.6048649,-73.96871,"BROOKLYN"
"7979",20852,"86TH STREET COMMUNITY PHARMACY CORP","2789 86TH ST",40.593405,-73.979325,"BROOKLYN"
"7980",20584,"ELIYAHUS PHARMACY INC","573 KINGS HWY",40.605064,-73.968392,"BROOKLYN"
"7981",10985,"NEXTGEN PHARMACY","2483 86TH STREET",40.598218,-73.987065,"BROOKLYN"
"7982",72573,"Zoura Pharmacy Inc","464 Avenue U",40.5976091,-73.9667153,"Brooklyn"
"7983",11152,"B&T MARLBORO PHARMACY INC.","2845 86ST",40.592004,-73.977422,"BROOKLYN"
"7984",20825,"COMMUNITY CHEMISTS","436 AVE P",40.608735,-73.971283,"BROOKLYN"
"7985",11189,"FUTURE PHARMACY INC","2480 65TH ST",40.6098504,-73.9748405,"BROOKLYN"
"7986",10272,"BALAJI PHARMACY INC","1708 MERMAID AVE",40.5765765,-73.9850608,"BROOKLYN"
"7987",10376,"MERMAID PHARMACY INC","2109 MERMAID AVE",40.57629,-73.9881104,"BROOKLYN"
"7988",20638,"FRISCIA PHARMACY","1505 MERMAID AVE",40.5768511,-73.9828969,"BROOKLYN"
"7989",21069,"J AND R PHARMACY INC","2302 MERMAID AVE",40.575775,-73.990142,"BROOKLYN"
"7990",10593,"HEALTHCARE PHARMACY","2402 MERMAID AVE",40.575654,-73.991221,"BROOKLYN"
"7991",10458,"A AND G PHARMACY INC","1216 NEPTUNE AVE",40.5793037,-73.9806101,"BROOKLYN"
"7992",10275,"CONEY ISLAND PHARMACY","2720 MERMAID AVE",40.5756003,-73.9939416,"BROOKLYN"
"7993",10656,"COMMUNITY CARE PHARMACY","2913 SURF AVENUE",40.5728149,-73.9955113,"BROOKLYN"
"7994",69402,"Surf Pharmacy Corp","3010 Mermaid Ave",40.5752,-73.9967299,"Brooklyn"
"7995",10271,"LUNA PARK PHARMACY","2875 W 8TH ST",40.577898,-73.975505,"BROOKLYN"
"7996",10945,"MEGA AID PHARMACY INC","3112 MERMAID AVE",40.5751526,-73.9979262,"BROOKLYN"
"7997",10515,"OCEANSIDE PHARMACY AND SUPER MARKET","3206 MERMAID AVE",40.5750688,-73.9986847,"BROOKLYN"
"7998",10202,"WARBASSE PHARMACY INC","499 NEPTUNE AVE",40.5800522,-73.974614,"BROOKLYN"
"7999",20876,"BAY PARK PHARMACY CORP","3355 NEPTUNE AVE",40.5772116,-74.0005833,"BROOKLYN"
"8000",10134,"SAULS PHARMACY AND SURGICALS","3514 MERMAID AVE",40.5748213,-74.0009327,"BROOKLYN"
"8001",21112,"BOARDWALK RX CORP","3100 OCEAN PKWY",40.5758041,-73.9683231,"BROOKLYN"
"8002",10117,"EISENBURG PHARMACY","203 BRIGHTON BEACH AVE",40.576696,-73.96695,"BROOKLYN"
"8003",72420,"Bright Pharmacy & Medical Supply Inc","227 Brighton Beach Ave",40.576892,-73.966279,"Brooklyn"
"8004",11293,"BEACH HAVEN PHARMACY","589 AVE Z",40.5860198,-73.9721682,"BROOKLYN"
"8005",69741,"Ny Central Pharmacy Inc","252 Brighton Beach Ave",40.5766575,-73.9654118,"Brooklyn"
"8006",20867,"MAXI-CARE PHARMACY","1645 BEDFORD AVE",40.6663991,-73.9565925,"BROOKLYN"
"8007",69362,"Home Respiratory And Medical Equipment Inc.","886 Franklin Ave",40.6682751,-73.9589843,"Brooklyn"
"8008",20574,"KRIMKO PHARMACY","954 NOSTRAND AVE",40.665541,-73.951149,"BROOKLYN"
"8009",69474,"353 Empire Pharmacy Inc","347b Empire Blvd",40.6639217,-73.9507418,"Brooklyn"
"8010",10389,"THRIFTWAY FLATBUSH AVE DRUG CORP","542 FLATBUSH AVE",40.6606185,-73.9606998,"BROOKLYN"
"8011",20629,"EVANS DRUG STORE INC","878 NOSTRAND AVE",40.6680327,-73.9506946,"BROOKLYN"
"8014",20873,"PRIME CARE PHARMACY INC","1126 NOSTRAND AVE",40.660251,-73.950889,"BROOKLYN"
