"","zip","name","addr","lat","lng","city"
"24290","11263","KEESEVILLE PHARMACY INC","1730 FRONT ST","44.5049354","-73.4801152","KEESEVILLE"
"24291","10695","PERU HEALTH MART PHARMACY","3 GORMAN WAY","44.5775400","-73.5240150","PERU"
"24292","22837","MCGREGORS SOUTH HERO PHARMACY","334 RT 2","44.6457120","-73.3061710","SOUTH HERO"
"24293","71202","Fletcher Allen Health Care Inc","1 S Prospect St Ste 1413","44.4795901","-73.2005961","Burlington"
"24294","22838","PENRO SPECIALTY COMPOUNDING","93 MAIN STREET","44.5506880","-73.1637949","COLCHESTER"
"24295","22839","COMMUNITY HEALTH PHARMACY","158 BRENTWOOD DRIVE","44.5969920","-73.1702360","COLCHESTER"
"24296","10685","CONDO PHARMACY","28 MONTCALM AVE","44.6999810","-73.4602410","PLATTSBURGH"
"24297","11103","THE PRESCRIPTION SHOPPE","214 CORNELIA ST STE 101-01","44.6982106","-73.4689440","PLATTSBURGH"
"24298","10699","MEYER PHARMACY","10 PLATTSBURG PLAZA","44.6975863","-73.4781386","PLATTSBURG"
"24299","21179","FAMILY DRUG","2 HEALEY AVE","44.6966460","-73.4836340","PLATTSBURGH"
"24300","16658","VERMONT FAMILY PHARMACY INC","1219 N AVE","44.4615274","-73.1907896","BURLINGTON"
"24301","22833","KELLEY PHARMACY","42 TIMBER LANE","44.4533105","-73.1672490","S BURLINGTON"
"24302","22831","LAKESIDE PHARMACY INC","242 PEARL ST","44.5020310","-73.1346099","BURLINGTON"
"24303","71197","Granite Pharmacy Inc","576 Ballard Pharmacy Ste2","44.6397405","-73.1103908","Milton"
"24304","10281","FEEK PHARMACY","14223 NYS RTE 9 N","44.4404210","-73.6768759","AU SABLE FORKS"
"24305","10910","WILLSBORO PHARMACY","3932 NYS RT 22","44.3067570","-73.3792310","WILLSBORO"
"24306","22834","FAIRFAX PHARMACY","997 MAIN STREET","44.6567690","-73.0084770","FAIRFAX"
"24307","10429","MAGGY PHARMACY INC","1165 RT 374","44.7214903","-73.7258878","DANNEMORA"
"24308","22836","JACK RIXON PHARMACY","40 N MAIN ST","44.8117510","-73.0834820","ST ALBANS"
"24309","69478","Horace Nye Home Hlth Fac Phcy","Park St","44.216296","-73.597275","Elizabethtown"
"24310","10730","POST OFFICE PHARMACY","61 MAIN ST","44.3263910","-74.1323940","SARANAC LAKE"
"24311","10281","FEEK PHARMACY","14223 NYS RTE 9 N","44.4404210","-73.6768759","AU SABLE FORKS"
"24312","10429","MAGGY PHARMACY INC","1165 RT 374","44.7214903","-73.7258878","DANNEMORA"
"24313","10695","PERU HEALTH MART PHARMACY","3 GORMAN WAY","44.5775400","-73.5240150","PERU"
"24314","69478","Horace Nye Home Hlth Fac Phcy","Park St","44.216296","-73.597275","Elizabethtown"
"24315","11263","KEESEVILLE PHARMACY INC","1730 FRONT ST","44.5049354","-73.4801152","KEESEVILLE"
"24316","21179","FAMILY DRUG","2 HEALEY AVE","44.6966460","-73.4836340","PLATTSBURGH"
"24317","10699","MEYER PHARMACY","10 PLATTSBURG PLAZA","44.6975863","-73.4781386","PLATTSBURG"
"24318","11103","THE PRESCRIPTION SHOPPE","214 CORNELIA ST STE 101-01","44.6982106","-73.4689440","PLATTSBURGH"
"24319","10685","CONDO PHARMACY","28 MONTCALM AVE","44.6999810","-73.4602410","PLATTSBURGH"
"24320","10910","WILLSBORO PHARMACY","3932 NYS RT 22","44.3067570","-73.3792310","WILLSBORO"
"24321","21042","HOMETOWN PHARMACY INC","3208 PLANK RD","44.0877740","-73.5151640","MINEVILLE"
"24322","69241","St Regis Mohawk Tribe","412 State Route 37","44.9784502","-74.6905812","Akwesasne"
"24323","22837","MCGREGORS SOUTH HERO PHARMACY","334 RT 2","44.6457120","-73.3061710","SOUTH HERO"
"24324","10872","MORIAH PHARMACY","4315 MAIN ST","44.0480460","-73.4599900","PORT HENRY"
"24325","10390","ADIRONDACK PHARMACY","4057 STATE HWY 3","44.1597850","-75.0315825","STAR LAKE"
"24326","71202","Fletcher Allen Health Care Inc","1 S Prospect St Ste 1413","44.4795901","-73.2005961","Burlington"
"24327","16658","VERMONT FAMILY PHARMACY INC","1219 N AVE","44.4615274","-73.1907896","BURLINGTON"
"24328","10492","SCHROON LAKE PHARMACY","1081 MAIN ST","43.8367859","-73.7616910","SCHROON LAKE"
"24329","10710","CORNERSTONE DRUG AND GIFT INC","72 CHAMPLAIN ST","44.9833160","-73.3713159","ROUSES POINT"
"24330","10730","POST OFFICE PHARMACY","61 MAIN ST","44.3263910","-74.1323940","SARANAC LAKE"
"24331","10281","FEEK PHARMACY","14223 NYS RTE 9 N","44.4404210","-73.6768759","AU SABLE FORKS"
"24332","69478","Horace Nye Home Hlth Fac Phcy","Park St","44.216296","-73.597275","Elizabethtown"
"24333","21042","HOMETOWN PHARMACY INC","3208 PLANK RD","44.0877740","-73.5151640","MINEVILLE"
"24334","11263","KEESEVILLE PHARMACY INC","1730 FRONT ST","44.5049354","-73.4801152","KEESEVILLE"
"24335","10695","PERU HEALTH MART PHARMACY","3 GORMAN WAY","44.5775400","-73.5240150","PERU"
"24336","10429","MAGGY PHARMACY INC","1165 RT 374","44.7214903","-73.7258878","DANNEMORA"
"24337","10910","WILLSBORO PHARMACY","3932 NYS RT 22","44.3067570","-73.3792310","WILLSBORO"
"24338","10872","MORIAH PHARMACY","4315 MAIN ST","44.0480460","-73.4599900","PORT HENRY"
"24339","10492","SCHROON LAKE PHARMACY","1081 MAIN ST","43.8367859","-73.7616910","SCHROON LAKE"
"24340","21179","FAMILY DRUG","2 HEALEY AVE","44.6966460","-73.4836340","PLATTSBURGH"
"24341","10699","MEYER PHARMACY","10 PLATTSBURG PLAZA","44.6975863","-73.4781386","PLATTSBURG"
"24342","11103","THE PRESCRIPTION SHOPPE","214 CORNELIA ST STE 101-01","44.6982106","-73.4689440","PLATTSBURGH"
"24343","10685","CONDO PHARMACY","28 MONTCALM AVE","44.6999810","-73.4602410","PLATTSBURGH"
"24344","22837","MCGREGORS SOUTH HERO PHARMACY","334 RT 2","44.6457120","-73.3061710","SOUTH HERO"
"24345","71202","Fletcher Allen Health Care Inc","1 S Prospect St Ste 1413","44.4795901","-73.2005961","Burlington"
"24346","16658","VERMONT FAMILY PHARMACY INC","1219 N AVE","44.4615274","-73.1907896","BURLINGTON"
"24347","22833","KELLEY PHARMACY","42 TIMBER LANE","44.4533105","-73.1672490","S BURLINGTON"
"24348","10390","ADIRONDACK PHARMACY","4057 STATE HWY 3","44.1597850","-75.0315825","STAR LAKE"
"24349","22838","PENRO SPECIALTY COMPOUNDING","93 MAIN STREET","44.5506880","-73.1637949","COLCHESTER"
"24350","10429","MAGGY PHARMACY INC","1165 RT 374","44.7214903","-73.7258878","DANNEMORA"
"24351","10281","FEEK PHARMACY","14223 NYS RTE 9 N","44.4404210","-73.6768759","AU SABLE FORKS"
"24352","10695","PERU HEALTH MART PHARMACY","3 GORMAN WAY","44.5775400","-73.5240150","PERU"
"24353","21179","FAMILY DRUG","2 HEALEY AVE","44.6966460","-73.4836340","PLATTSBURGH"
"24354","10699","MEYER PHARMACY","10 PLATTSBURG PLAZA","44.6975863","-73.4781386","PLATTSBURG"
"24355","11103","THE PRESCRIPTION SHOPPE","214 CORNELIA ST STE 101-01","44.6982106","-73.4689440","PLATTSBURGH"
"24356","11263","KEESEVILLE PHARMACY INC","1730 FRONT ST","44.5049354","-73.4801152","KEESEVILLE"
"24357","10685","CONDO PHARMACY","28 MONTCALM AVE","44.6999810","-73.4602410","PLATTSBURGH"
"24358","22837","MCGREGORS SOUTH HERO PHARMACY","334 RT 2","44.6457120","-73.3061710","SOUTH HERO"
"24359","10730","POST OFFICE PHARMACY","61 MAIN ST","44.3263910","-74.1323940","SARANAC LAKE"
"24360","69478","Horace Nye Home Hlth Fac Phcy","Park St","44.216296","-73.597275","Elizabethtown"
"24361","10910","WILLSBORO PHARMACY","3932 NYS RT 22","44.3067570","-73.3792310","WILLSBORO"
"24362","71202","Fletcher Allen Health Care Inc","1 S Prospect St Ste 1413","44.4795901","-73.2005961","Burlington"
"24363","22839","COMMUNITY HEALTH PHARMACY","158 BRENTWOOD DRIVE","44.5969920","-73.1702360","COLCHESTER"
"24364","22838","PENRO SPECIALTY COMPOUNDING","93 MAIN STREET","44.5506880","-73.1637949","COLCHESTER"
"24365","16658","VERMONT FAMILY PHARMACY INC","1219 N AVE","44.4615274","-73.1907896","BURLINGTON"
"24366","10710","CORNERSTONE DRUG AND GIFT INC","72 CHAMPLAIN ST","44.9833160","-73.3713159","ROUSES POINT"
"24367","22833","KELLEY PHARMACY","42 TIMBER LANE","44.4533105","-73.1672490","S BURLINGTON"
"24368","22831","LAKESIDE PHARMACY INC","242 PEARL ST","44.5020310","-73.1346099","BURLINGTON"
"24369","71197","Granite Pharmacy Inc","576 Ballard Pharmacy Ste2","44.6397405","-73.1103908","Milton"
"24370","10710","CORNERSTONE DRUG AND GIFT INC","72 CHAMPLAIN ST","44.9833160","-73.3713159","ROUSES POINT"
"24371","16650","SWANTON REXALL","44 MERCHANTS ROW","44.9190309","-73.1259060","SWANTON"
"24372","22836","JACK RIXON PHARMACY","40 N MAIN ST","44.8117510","-73.0834820","ST ALBANS"
"24373","10685","CONDO PHARMACY","28 MONTCALM AVE","44.6999810","-73.4602410","PLATTSBURGH"
"24374","11103","THE PRESCRIPTION SHOPPE","214 CORNELIA ST STE 101-01","44.6982106","-73.4689440","PLATTSBURGH"
"24375","10699","MEYER PHARMACY","10 PLATTSBURG PLAZA","44.6975863","-73.4781386","PLATTSBURG"
"24376","21179","FAMILY DRUG","2 HEALEY AVE","44.6966460","-73.4836340","PLATTSBURGH"
"24377","22837","MCGREGORS SOUTH HERO PHARMACY","334 RT 2","44.6457120","-73.3061710","SOUTH HERO"
"24378","10429","MAGGY PHARMACY INC","1165 RT 374","44.7214903","-73.7258878","DANNEMORA"
"24379","71197","Granite Pharmacy Inc","576 Ballard Pharmacy Ste2","44.6397405","-73.1103908","Milton"
"24380","16669","ENOSBURG PHARMACY","366 MAIN ST","44.9077766","-72.8050098","ENOSBURG FALLS"
"24381","22839","COMMUNITY HEALTH PHARMACY","158 BRENTWOOD DRIVE","44.5969920","-73.1702360","COLCHESTER"
"24382","22834","FAIRFAX PHARMACY","997 MAIN STREET","44.6567690","-73.0084770","FAIRFAX"
"24383","10695","PERU HEALTH MART PHARMACY","3 GORMAN WAY","44.5775400","-73.5240150","PERU"
"24384","22838","PENRO SPECIALTY COMPOUNDING","93 MAIN STREET","44.5506880","-73.1637949","COLCHESTER"
"24385","11263","KEESEVILLE PHARMACY INC","1730 FRONT ST","44.5049354","-73.4801152","KEESEVILLE"
"24386","22831","LAKESIDE PHARMACY INC","242 PEARL ST","44.5020310","-73.1346099","BURLINGTON"
"24387","71202","Fletcher Allen Health Care Inc","1 S Prospect St Ste 1413","44.4795901","-73.2005961","Burlington"
"24388","22832","NOTCH PHARMACY","44 MAIN STREET","44.8777670","-72.6086274","RICHFORD"
"24389","16658","VERMONT FAMILY PHARMACY INC","1219 N AVE","44.4615274","-73.1907896","BURLINGTON"
"24390","10730","POST OFFICE PHARMACY","61 MAIN ST","44.3263910","-74.1323940","SARANAC LAKE"
"24391","69241","St Regis Mohawk Tribe","412 State Route 37","44.9784502","-74.6905812","Akwesasne"
"24392","10390","ADIRONDACK PHARMACY","4057 STATE HWY 3","44.1597850","-75.0315825","STAR LAKE"
"24393","10429","MAGGY PHARMACY INC","1165 RT 374","44.7214903","-73.7258878","DANNEMORA"
"24394","10281","FEEK PHARMACY","14223 NYS RTE 9 N","44.4404210","-73.6768759","AU SABLE FORKS"
"24395","10695","PERU HEALTH MART PHARMACY","3 GORMAN WAY","44.5775400","-73.5240150","PERU"
"24396","11321","KIMROS MEDICINE PLACE","511 STATE ST","44.6949960","-75.4908890","OGDENSBURG"
"24397","69478","Horace Nye Home Hlth Fac Phcy","Park St","44.216296","-73.597275","Elizabethtown"
"24398","21042","HOMETOWN PHARMACY INC","3208 PLANK RD","44.0877740","-73.5151640","MINEVILLE"
"24399","10492","SCHROON LAKE PHARMACY","1081 MAIN ST","43.8367859","-73.7616910","SCHROON LAKE"
"24400","21307","MEDICINE SHOPPE","7400 TURIN ROAD","43.7867360","-75.4918505","LOWVILLE"
"24401","10563","THE FALLS PHARMACY","6805 MCALPINE ST","43.6163179","-75.3726102","LYONS FALLS"
"24402","10429","MAGGY PHARMACY INC","1165 RT 374","44.7214903","-73.7258878","DANNEMORA"
"24403","10281","FEEK PHARMACY","14223 NYS RTE 9 N","44.4404210","-73.6768759","AU SABLE FORKS"
"24404","10695","PERU HEALTH MART PHARMACY","3 GORMAN WAY","44.5775400","-73.5240150","PERU"
"24405","21179","FAMILY DRUG","2 HEALEY AVE","44.6966460","-73.4836340","PLATTSBURGH"
"24406","10699","MEYER PHARMACY","10 PLATTSBURG PLAZA","44.6975863","-73.4781386","PLATTSBURG"
"24407","11103","THE PRESCRIPTION SHOPPE","214 CORNELIA ST STE 101-01","44.6982106","-73.4689440","PLATTSBURGH"
"24408","11263","KEESEVILLE PHARMACY INC","1730 FRONT ST","44.5049354","-73.4801152","KEESEVILLE"
"24409","10685","CONDO PHARMACY","28 MONTCALM AVE","44.6999810","-73.4602410","PLATTSBURGH"
"24410","10730","POST OFFICE PHARMACY","61 MAIN ST","44.3263910","-74.1323940","SARANAC LAKE"
"24411","22837","MCGREGORS SOUTH HERO PHARMACY","334 RT 2","44.6457120","-73.3061710","SOUTH HERO"
"24412","69478","Horace Nye Home Hlth Fac Phcy","Park St","44.216296","-73.597275","Elizabethtown"
"24413","10910","WILLSBORO PHARMACY","3932 NYS RT 22","44.3067570","-73.3792310","WILLSBORO"
"24414","71202","Fletcher Allen Health Care Inc","1 S Prospect St Ste 1413","44.4795901","-73.2005961","Burlington"
"24415","22839","COMMUNITY HEALTH PHARMACY","158 BRENTWOOD DRIVE","44.5969920","-73.1702360","COLCHESTER"
"24416","10710","CORNERSTONE DRUG AND GIFT INC","72 CHAMPLAIN ST","44.9833160","-73.3713159","ROUSES POINT"
"24417","22838","PENRO SPECIALTY COMPOUNDING","93 MAIN STREET","44.5506880","-73.1637949","COLCHESTER"
"24418","16658","VERMONT FAMILY PHARMACY INC","1219 N AVE","44.4615274","-73.1907896","BURLINGTON"
"24419","22833","KELLEY PHARMACY","42 TIMBER LANE","44.4533105","-73.1672490","S BURLINGTON"
"24420","22831","LAKESIDE PHARMACY INC","242 PEARL ST","44.5020310","-73.1346099","BURLINGTON"
"24421","71197","Granite Pharmacy Inc","576 Ballard Pharmacy Ste2","44.6397405","-73.1103908","Milton"
"24422","10730","POST OFFICE PHARMACY","61 MAIN ST","44.3263910","-74.1323940","SARANAC LAKE"
"24423","10281","FEEK PHARMACY","14223 NYS RTE 9 N","44.4404210","-73.6768759","AU SABLE FORKS"
"24424","69478","Horace Nye Home Hlth Fac Phcy","Park St","44.216296","-73.597275","Elizabethtown"
"24425","10492","SCHROON LAKE PHARMACY","1081 MAIN ST","43.8367859","-73.7616910","SCHROON LAKE"
"24426","21042","HOMETOWN PHARMACY INC","3208 PLANK RD","44.0877740","-73.5151640","MINEVILLE"
"24427","10390","ADIRONDACK PHARMACY","4057 STATE HWY 3","44.1597850","-75.0315825","STAR LAKE"
"24428","10872","MORIAH PHARMACY","4315 MAIN ST","44.0480460","-73.4599900","PORT HENRY"
"24429","11263","KEESEVILLE PHARMACY INC","1730 FRONT ST","44.5049354","-73.4801152","KEESEVILLE"
"24430","10429","MAGGY PHARMACY INC","1165 RT 374","44.7214903","-73.7258878","DANNEMORA"
"24431","10695","PERU HEALTH MART PHARMACY","3 GORMAN WAY","44.5775400","-73.5240150","PERU"
"24432","10910","WILLSBORO PHARMACY","3932 NYS RT 22","44.3067570","-73.3792310","WILLSBORO"
"24433","21314","VALLEY PHARMACY","4448 ST RT 30","43.5240809","-74.3866429","MIDDLEBURGH"
"24434","21179","FAMILY DRUG","2 HEALEY AVE","44.6966460","-73.4836340","PLATTSBURGH"
"24435","10699","MEYER PHARMACY","10 PLATTSBURG PLAZA","44.6975863","-73.4781386","PLATTSBURG"
"24436","11103","THE PRESCRIPTION SHOPPE","214 CORNELIA ST STE 101-01","44.6982106","-73.4689440","PLATTSBURGH"
"24437","10685","CONDO PHARMACY","28 MONTCALM AVE","44.6999810","-73.4602410","PLATTSBURGH"
"24438","22837","MCGREGORS SOUTH HERO PHARMACY","334 RT 2","44.6457120","-73.3061710","SOUTH HERO"
"24439","69241","St Regis Mohawk Tribe","412 State Route 37","44.9784502","-74.6905812","Akwesasne"
"24440","20875","STONES PHARMACY INC","1 MAIN ST","43.3167040","-73.8411120","LAKE LUZERNE"
"24441","10710","CORNERSTONE DRUG AND GIFT INC","72 CHAMPLAIN ST","44.9833160","-73.3713159","ROUSES POINT"
"24442","10281","FEEK PHARMACY","14223 NYS RTE 9 N","44.4404210","-73.6768759","AU SABLE FORKS"
"24443","10429","MAGGY PHARMACY INC","1165 RT 374","44.7214903","-73.7258878","DANNEMORA"
"24444","10695","PERU HEALTH MART PHARMACY","3 GORMAN WAY","44.5775400","-73.5240150","PERU"
"24445","11263","KEESEVILLE PHARMACY INC","1730 FRONT ST","44.5049354","-73.4801152","KEESEVILLE"
"24446","21179","FAMILY DRUG","2 HEALEY AVE","44.6966460","-73.4836340","PLATTSBURGH"
"24447","10699","MEYER PHARMACY","10 PLATTSBURG PLAZA","44.6975863","-73.4781386","PLATTSBURG"
"24448","11103","THE PRESCRIPTION SHOPPE","214 CORNELIA ST STE 101-01","44.6982106","-73.4689440","PLATTSBURGH"
"24449","10685","CONDO PHARMACY","28 MONTCALM AVE","44.6999810","-73.4602410","PLATTSBURGH"
"24450","22837","MCGREGORS SOUTH HERO PHARMACY","334 RT 2","44.6457120","-73.3061710","SOUTH HERO"
"24451","10730","POST OFFICE PHARMACY","61 MAIN ST","44.3263910","-74.1323940","SARANAC LAKE"
"24452","69478","Horace Nye Home Hlth Fac Phcy","Park St","44.216296","-73.597275","Elizabethtown"
"24453","10910","WILLSBORO PHARMACY","3932 NYS RT 22","44.3067570","-73.3792310","WILLSBORO"
"24454","71202","Fletcher Allen Health Care Inc","1 S Prospect St Ste 1413","44.4795901","-73.2005961","Burlington"
"24455","16658","VERMONT FAMILY PHARMACY INC","1219 N AVE","44.4615274","-73.1907896","BURLINGTON"
"24456","22839","COMMUNITY HEALTH PHARMACY","158 BRENTWOOD DRIVE","44.5969920","-73.1702360","COLCHESTER"
"24457","22838","PENRO SPECIALTY COMPOUNDING","93 MAIN STREET","44.5506880","-73.1637949","COLCHESTER"
"24458","22833","KELLEY PHARMACY","42 TIMBER LANE","44.4533105","-73.1672490","S BURLINGTON"
"24459","22831","LAKESIDE PHARMACY INC","242 PEARL ST","44.5020310","-73.1346099","BURLINGTON"
"24460","71197","Granite Pharmacy Inc","576 Ballard Pharmacy Ste2","44.6397405","-73.1103908","Milton"
"24461","10710","CORNERSTONE DRUG AND GIFT INC","72 CHAMPLAIN ST","44.9833160","-73.3713159","ROUSES POINT"
"24462","10730","POST OFFICE PHARMACY","61 MAIN ST","44.3263910","-74.1323940","SARANAC LAKE"
"24463","10390","ADIRONDACK PHARMACY","4057 STATE HWY 3","44.1597850","-75.0315825","STAR LAKE"
"24464","10281","FEEK PHARMACY","14223 NYS RTE 9 N","44.4404210","-73.6768759","AU SABLE FORKS"
"24465","10492","SCHROON LAKE PHARMACY","1081 MAIN ST","43.8367859","-73.7616910","SCHROON LAKE"
"24466","69478","Horace Nye Home Hlth Fac Phcy","Park St","44.216296","-73.597275","Elizabethtown"
"24467","21314","VALLEY PHARMACY","4448 ST RT 30","43.5240809","-74.3866429","MIDDLEBURGH"
"24468","21042","HOMETOWN PHARMACY INC","3208 PLANK RD","44.0877740","-73.5151640","MINEVILLE"
"24469","10429","MAGGY PHARMACY INC","1165 RT 374","44.7214903","-73.7258878","DANNEMORA"
"24470","69241","St Regis Mohawk Tribe","412 State Route 37","44.9784502","-74.6905812","Akwesasne"
"24471","10695","PERU HEALTH MART PHARMACY","3 GORMAN WAY","44.5775400","-73.5240150","PERU"
"24472","21307","MEDICINE SHOPPE","7400 TURIN ROAD","43.7867360","-75.4918505","LOWVILLE"
"24473","10563","THE FALLS PHARMACY","6805 MCALPINE ST","43.6163179","-75.3726102","LYONS FALLS"
"24474","11321","KIMROS MEDICINE PLACE","511 STATE ST","44.6949960","-75.4908890","OGDENSBURG"
"24475","20875","STONES PHARMACY INC","1 MAIN ST","43.3167040","-73.8411120","LAKE LUZERNE"
"24476","10513","HOLLAND PATENT PHARMACY","9553 MAIN ST","43.2425290","-75.2559950","HOLLAND PATENT"
"24477","10517","MCCANN DRUG CO","166 MAIN ST","43.3087808","-73.5948053","HUDSON FALLS"
"24478","11283","MEDICINE PLACE OF ROME","1717 BLACK RIVER BLVD","43.2312038","-75.4390887","ROME"
"24479","10305","RMH RETAIL PHARMACY LLC","1500 N JAMES ST","43.2289602","-75.4442217","ROME"
"24480","10997","ROME PHARMACY","827 BLACK RIVER BLVD","43.2195630","-75.4473432","ROME"
"24481","10725","PRESCRIPTION CENTER PHARMACY OF ROME","143 N WASHINGTON ST","43.2131530","-75.4583214","ROME"
"24482","10281","FEEK PHARMACY","14223 NYS RTE 9 N","44.4404210","-73.6768759","AU SABLE FORKS"
"24483","69478","Horace Nye Home Hlth Fac Phcy","Park St","44.216296","-73.597275","Elizabethtown"
"24484","10730","POST OFFICE PHARMACY","61 MAIN ST","44.3263910","-74.1323940","SARANAC LAKE"
"24485","11263","KEESEVILLE PHARMACY INC","1730 FRONT ST","44.5049354","-73.4801152","KEESEVILLE"
"24486","10910","WILLSBORO PHARMACY","3932 NYS RT 22","44.3067570","-73.3792310","WILLSBORO"
"24487","21042","HOMETOWN PHARMACY INC","3208 PLANK RD","44.0877740","-73.5151640","MINEVILLE"
"24488","10695","PERU HEALTH MART PHARMACY","3 GORMAN WAY","44.5775400","-73.5240150","PERU"
"24489","10872","MORIAH PHARMACY","4315 MAIN ST","44.0480460","-73.4599900","PORT HENRY"
"24490","10429","MAGGY PHARMACY INC","1165 RT 374","44.7214903","-73.7258878","DANNEMORA"
"24491","21179","FAMILY DRUG","2 HEALEY AVE","44.6966460","-73.4836340","PLATTSBURGH"
"24492","10699","MEYER PHARMACY","10 PLATTSBURG PLAZA","44.6975863","-73.4781386","PLATTSBURG"
"24493","11103","THE PRESCRIPTION SHOPPE","214 CORNELIA ST STE 101-01","44.6982106","-73.4689440","PLATTSBURGH"
"24494","10685","CONDO PHARMACY","28 MONTCALM AVE","44.6999810","-73.4602410","PLATTSBURGH"
"24495","71202","Fletcher Allen Health Care Inc","1 S Prospect St Ste 1413","44.4795901","-73.2005961","Burlington"
"24496","16658","VERMONT FAMILY PHARMACY INC","1219 N AVE","44.4615274","-73.1907896","BURLINGTON"
"24497","22833","KELLEY PHARMACY","42 TIMBER LANE","44.4533105","-73.1672490","S BURLINGTON"
"24498","22837","MCGREGORS SOUTH HERO PHARMACY","334 RT 2","44.6457120","-73.3061710","SOUTH HERO"
"24499","10492","SCHROON LAKE PHARMACY","1081 MAIN ST","43.8367859","-73.7616910","SCHROON LAKE"
"24500","22831","LAKESIDE PHARMACY INC","242 PEARL ST","44.5020310","-73.1346099","BURLINGTON"
"24501","22838","PENRO SPECIALTY COMPOUNDING","93 MAIN STREET","44.5506880","-73.1637949","COLCHESTER"
"24502","10730","POST OFFICE PHARMACY","61 MAIN ST","44.3263910","-74.1323940","SARANAC LAKE"
"24503","10281","FEEK PHARMACY","14223 NYS RTE 9 N","44.4404210","-73.6768759","AU SABLE FORKS"
"24504","10429","MAGGY PHARMACY INC","1165 RT 374","44.7214903","-73.7258878","DANNEMORA"
"24505","10695","PERU HEALTH MART PHARMACY","3 GORMAN WAY","44.5775400","-73.5240150","PERU"
"24506","11263","KEESEVILLE PHARMACY INC","1730 FRONT ST","44.5049354","-73.4801152","KEESEVILLE"
"24507","69478","Horace Nye Home Hlth Fac Phcy","Park St","44.216296","-73.597275","Elizabethtown"
"24508","21179","FAMILY DRUG","2 HEALEY AVE","44.6966460","-73.4836340","PLATTSBURGH"
"24509","10699","MEYER PHARMACY","10 PLATTSBURG PLAZA","44.6975863","-73.4781386","PLATTSBURG"
"24510","11103","THE PRESCRIPTION SHOPPE","214 CORNELIA ST STE 101-01","44.6982106","-73.4689440","PLATTSBURGH"
"24511","10685","CONDO PHARMACY","28 MONTCALM AVE","44.6999810","-73.4602410","PLATTSBURGH"
"24512","10910","WILLSBORO PHARMACY","3932 NYS RT 22","44.3067570","-73.3792310","WILLSBORO"
"24513","22837","MCGREGORS SOUTH HERO PHARMACY","334 RT 2","44.6457120","-73.3061710","SOUTH HERO"
"24514","21042","HOMETOWN PHARMACY INC","3208 PLANK RD","44.0877740","-73.5151640","MINEVILLE"
"24515","71202","Fletcher Allen Health Care Inc","1 S Prospect St Ste 1413","44.4795901","-73.2005961","Burlington"
"24516","16658","VERMONT FAMILY PHARMACY INC","1219 N AVE","44.4615274","-73.1907896","BURLINGTON"
"24517","10872","MORIAH PHARMACY","4315 MAIN ST","44.0480460","-73.4599900","PORT HENRY"
"24518","22833","KELLEY PHARMACY","42 TIMBER LANE","44.4533105","-73.1672490","S BURLINGTON"
"24519","22839","COMMUNITY HEALTH PHARMACY","158 BRENTWOOD DRIVE","44.5969920","-73.1702360","COLCHESTER"
"24520","22838","PENRO SPECIALTY COMPOUNDING","93 MAIN STREET","44.5506880","-73.1637949","COLCHESTER"
"24521","22831","LAKESIDE PHARMACY INC","242 PEARL ST","44.5020310","-73.1346099","BURLINGTON"
"24522","21179","FAMILY DRUG","2 HEALEY AVE","44.6966460","-73.4836340","PLATTSBURGH"
"24523","10699","MEYER PHARMACY","10 PLATTSBURG PLAZA","44.6975863","-73.4781386","PLATTSBURG"
"24524","11103","THE PRESCRIPTION SHOPPE","214 CORNELIA ST STE 101-01","44.6982106","-73.4689440","PLATTSBURGH"
"24525","10685","CONDO PHARMACY","28 MONTCALM AVE","44.6999810","-73.4602410","PLATTSBURGH"
"24526","10429","MAGGY PHARMACY INC","1165 RT 374","44.7214903","-73.7258878","DANNEMORA"
"24527","10710","CORNERSTONE DRUG AND GIFT INC","72 CHAMPLAIN ST","44.9833160","-73.3713159","ROUSES POINT"
"24528","22837","MCGREGORS SOUTH HERO PHARMACY","334 RT 2","44.6457120","-73.3061710","SOUTH HERO"
"24529","10695","PERU HEALTH MART PHARMACY","3 GORMAN WAY","44.5775400","-73.5240150","PERU"
"24530","11263","KEESEVILLE PHARMACY INC","1730 FRONT ST","44.5049354","-73.4801152","KEESEVILLE"
"24531","16650","SWANTON REXALL","44 MERCHANTS ROW","44.9190309","-73.1259060","SWANTON"
"24532","22836","JACK RIXON PHARMACY","40 N MAIN ST","44.8117510","-73.0834820","ST ALBANS"
"24533","22839","COMMUNITY HEALTH PHARMACY","158 BRENTWOOD DRIVE","44.5969920","-73.1702360","COLCHESTER"
"24534","71197","Granite Pharmacy Inc","576 Ballard Pharmacy Ste2","44.6397405","-73.1103908","Milton"
"24535","22838","PENRO SPECIALTY COMPOUNDING","93 MAIN STREET","44.5506880","-73.1637949","COLCHESTER"
"24536","10281","FEEK PHARMACY","14223 NYS RTE 9 N","44.4404210","-73.6768759","AU SABLE FORKS"
"24537","22834","FAIRFAX PHARMACY","997 MAIN STREET","44.6567690","-73.0084770","FAIRFAX"
"24538","71202","Fletcher Allen Health Care Inc","1 S Prospect St Ste 1413","44.4795901","-73.2005961","Burlington"
"24539","22831","LAKESIDE PHARMACY INC","242 PEARL ST","44.5020310","-73.1346099","BURLINGTON"
"24540","16658","VERMONT FAMILY PHARMACY INC","1219 N AVE","44.4615274","-73.1907896","BURLINGTON"
